customerID,churn_probability,churn_predicted,risk_tier,segment_label,discounted_lifetime_value,actual_churn
ID-001164,0.4729,1,High,Low Engagement Churn Risk,2034.81,1
ID-002802,0.4728,1,High,Low Engagement Churn Risk,1396.76,0
ID-006918,0.4727,1,High,Low Engagement Churn Risk,5033.86,1
ID-000813,0.4726,1,High,Low Engagement Churn Risk,4645.75,1
ID-004980,0.4724,1,High,Low Engagement Churn Risk,3832.87,1
ID-000956,0.4724,1,High,Low Engagement Churn Risk,5209.88,0
ID-001135,0.4721,1,High,Low Engagement Churn Risk,5860.98,1
ID-004962,0.4718,1,High,Low Engagement Churn Risk,2870.82,1
ID-001015,0.4716,1,High,Low Engagement Churn Risk,2497.76,1
ID-004765,0.4715,1,High,Low Engagement Churn Risk,2010.6,0
ID-002808,0.4711,1,High,High Value Loyalists,5157.37,0
ID-002356,0.4706,1,High,High Value Loyalists,1693.54,1
ID-003627,0.4706,1,High,High Value Loyalists,4920.02,0
ID-000905,0.4705,1,High,High Value Loyalists,1339.5,1
ID-000521,0.4704,1,High,Low Engagement Churn Risk,3404.23,0
ID-005073,0.4701,1,High,Low Engagement Churn Risk,5464.52,0
ID-000232,0.4701,1,High,Low Engagement Churn Risk,2887.58,1
ID-006250,0.4695,1,High,Low Engagement Churn Risk,1661.76,1
ID-005011,0.4686,1,High,Low Engagement Churn Risk,2306.34,0
ID-002572,0.4684,1,High,Low Engagement Churn Risk,5112.88,1
ID-006666,0.4683,1,High,High Value Loyalists,5795.36,1
ID-002733,0.4683,1,High,Low Engagement Churn Risk,1092.46,1
ID-001040,0.4681,1,High,Low Engagement Churn Risk,1007.86,1
ID-001847,0.468,1,High,Low Engagement Churn Risk,3254.3,1
ID-001425,0.4677,1,High,Low Engagement Churn Risk,2448.75,0
ID-003918,0.4666,1,High,Low Engagement Churn Risk,4604.54,0
ID-006008,0.4664,1,High,Low Engagement Churn Risk,2019.91,0
ID-005841,0.4662,1,High,High Value Loyalists,5828.65,0
ID-005474,0.466,1,High,High Value Loyalists,2412.65,1
ID-003297,0.4658,1,High,Low Engagement Churn Risk,4679.18,0
ID-003276,0.4653,1,High,Low Engagement Churn Risk,927.66,1
ID-004954,0.4651,1,High,Low Engagement Churn Risk,4534.44,0
ID-002653,0.465,1,High,Low Engagement Churn Risk,1298.55,0
ID-003539,0.4649,1,High,Low Engagement Churn Risk,4472.03,1
ID-005763,0.4645,1,High,High Value Loyalists,3747.99,0
ID-003630,0.4643,1,High,Low Engagement Churn Risk,5114.28,1
ID-000819,0.4642,1,High,High Value Loyalists,1040.29,1
ID-003028,0.4642,1,High,Low Engagement Churn Risk,4699.79,0
ID-005738,0.4642,1,High,Low Engagement Churn Risk,5115.57,0
ID-006498,0.464,1,High,Low Engagement Churn Risk,3374.74,0
ID-006822,0.4636,1,High,Low Engagement Churn Risk,4472.66,1
ID-002080,0.4627,1,High,Low Engagement Churn Risk,3302.85,0
ID-002945,0.4626,1,High,Low Engagement Churn Risk,3202.34,1
ID-003869,0.4625,1,High,Low Engagement Churn Risk,4831.28,1
ID-002675,0.4625,1,High,High Value Loyalists,3644.02,1
ID-005144,0.4624,1,High,Low Engagement Churn Risk,1434.69,0
ID-000811,0.4623,1,High,Low Engagement Churn Risk,4132.5,0
ID-005055,0.462,1,High,Low Engagement Churn Risk,4307.62,1
ID-003144,0.4619,1,High,Low Engagement Churn Risk,1691.74,1
ID-004671,0.4611,1,High,High Value Loyalists,5777.85,1
ID-000005,0.4611,1,High,High Value Loyalists,3164.43,0
ID-001589,0.4611,1,High,High Value Loyalists,4067.31,1
ID-005467,0.4609,1,High,Low Engagement Churn Risk,3451.86,1
ID-004644,0.4601,1,High,Low Engagement Churn Risk,1115.44,0
ID-005856,0.46,1,High,High Value Loyalists,5002.22,1
ID-000467,0.4597,1,High,High Value Loyalists,2313.58,0
ID-006363,0.4596,1,High,Low Engagement Churn Risk,2623.51,1
ID-003662,0.4592,1,High,High Value Loyalists,2593.93,1
ID-001723,0.4588,1,High,Low Engagement Churn Risk,5122.21,1
ID-003797,0.4588,1,High,Low Engagement Churn Risk,4365.93,0
ID-004285,0.4585,1,High,Low Engagement Churn Risk,1987.24,1
ID-003589,0.4584,1,High,Low Engagement Churn Risk,4015.14,0
ID-003507,0.4584,1,High,Low Engagement Churn Risk,1739.07,0
ID-001608,0.4582,1,High,Low Engagement Churn Risk,5647.22,0
ID-004854,0.4582,1,High,High Value Loyalists,5506.95,0
ID-005019,0.4579,1,High,Low Engagement Churn Risk,1691.56,1
ID-006368,0.4574,1,High,Low Engagement Churn Risk,1344.12,1
ID-001453,0.4573,1,High,Low Engagement Churn Risk,2709.2,1
ID-001488,0.457,1,High,Low Engagement Churn Risk,1768.88,1
ID-001075,0.4561,1,High,Low Engagement Churn Risk,4641.69,1
ID-000524,0.4561,1,High,Low Engagement Churn Risk,5003.86,1
ID-000553,0.4559,1,High,Low Engagement Churn Risk,801.22,0
ID-003271,0.4556,1,High,High Value Loyalists,5222.99,0
ID-003478,0.4555,1,High,Low Engagement Churn Risk,3503.7,0
ID-002108,0.4555,1,High,Low Engagement Churn Risk,4803.17,0
ID-005682,0.4546,1,High,High Value Loyalists,4149.19,0
ID-003272,0.4543,1,High,High Value Loyalists,5276.13,0
ID-006903,0.4539,1,High,High Value Loyalists,3462.35,0
ID-004135,0.4537,1,High,Low Engagement Churn Risk,5564.6,0
ID-000550,0.4537,1,High,Low Engagement Churn Risk,979.2,0
ID-003414,0.4536,1,High,Low Engagement Churn Risk,4324.67,0
ID-006281,0.4536,1,High,High Value Loyalists,5072.78,0
ID-006212,0.4533,1,High,Low Engagement Churn Risk,3361.89,1
ID-006340,0.4532,1,High,Low Engagement Churn Risk,3825.11,0
ID-002698,0.4522,1,High,High Value Loyalists,3063.17,0
ID-000063,0.4521,1,High,High Value Loyalists,4292.36,0
ID-006493,0.4518,1,High,Low Engagement Churn Risk,5184.58,0
ID-006016,0.4512,1,High,Low Engagement Churn Risk,3598.38,0
ID-004380,0.4511,1,High,Low Engagement Churn Risk,4457.49,1
ID-001341,0.4508,1,High,Low Engagement Churn Risk,5866.66,1
ID-002036,0.4507,1,High,Low Engagement Churn Risk,4322.62,0
ID-001870,0.4502,1,High,High Value Loyalists,3697.48,1
ID-005600,0.4501,1,High,Low Engagement Churn Risk,1102.9,0
ID-002428,0.4496,1,High,Low Engagement Churn Risk,4081.27,0
ID-001952,0.4495,1,High,Low Engagement Churn Risk,2275.6,0
ID-006222,0.4494,1,High,Low Engagement Churn Risk,2072.07,0
ID-000805,0.4493,1,High,Low Engagement Churn Risk,2009.82,1
ID-000992,0.4493,1,High,High Value Loyalists,1668.5,1
ID-001647,0.4491,1,High,Low Engagement Churn Risk,955.48,1
ID-004064,0.4491,1,High,Low Engagement Churn Risk,2975.99,1
ID-004387,0.449,1,High,Low Engagement Churn Risk,4638.72,0
ID-005100,0.4488,1,High,Low Engagement Churn Risk,1930.02,0
ID-002405,0.4488,1,High,Low Engagement Churn Risk,2392.7,0
ID-005240,0.4486,1,High,High Value Loyalists,3520.63,1
ID-004458,0.4482,1,High,Low Engagement Churn Risk,1520.25,0
ID-006762,0.4481,1,High,High Value Loyalists,1340.74,1
ID-001706,0.4481,1,High,High Value Loyalists,5872.61,1
ID-006746,0.4477,1,High,Low Engagement Churn Risk,4563.11,0
ID-000384,0.4471,1,High,Low Engagement Churn Risk,5251.21,0
ID-001580,0.4467,1,High,Low Engagement Churn Risk,4813.84,1
ID-001210,0.4465,1,High,Low Engagement Churn Risk,2842.87,0
ID-005818,0.4464,1,High,Low Engagement Churn Risk,1334.74,1
ID-002987,0.4463,1,High,Low Engagement Churn Risk,4360.69,0
ID-006621,0.4463,1,High,Low Engagement Churn Risk,1212.78,1
ID-001721,0.4463,1,High,Low Engagement Churn Risk,4508.79,0
ID-005768,0.4461,1,High,Low Engagement Churn Risk,2619.32,0
ID-004431,0.4461,1,High,High Value Loyalists,3137.19,0
ID-002656,0.446,1,High,Low Engagement Churn Risk,3007.17,0
ID-001573,0.4458,1,High,Low Engagement Churn Risk,1068.85,0
ID-006451,0.4456,1,High,Low Engagement Churn Risk,1368.34,1
ID-005326,0.4453,1,High,Low Engagement Churn Risk,2182.57,0
ID-002702,0.4452,1,High,Low Engagement Churn Risk,3508.68,1
ID-001729,0.445,1,High,Low Engagement Churn Risk,6035.5,0
ID-002511,0.4446,1,High,High Value Loyalists,1372.9,0
ID-001618,0.4445,1,High,Low Engagement Churn Risk,5273.23,0
ID-003094,0.4445,1,High,High Value Loyalists,4735.29,0
ID-001234,0.4445,1,High,Low Engagement Churn Risk,931.58,0
ID-000577,0.4444,1,High,Low Engagement Churn Risk,4612.99,0
ID-002991,0.4443,1,High,Low Engagement Churn Risk,2650.06,0
ID-000820,0.444,1,High,Low Engagement Churn Risk,2165.69,1
ID-000847,0.4435,1,High,High Value Loyalists,1466.99,0
ID-002524,0.4431,1,High,High Value Loyalists,4346.07,0
ID-004451,0.443,1,High,Low Engagement Churn Risk,1340.21,1
ID-004929,0.4429,1,High,Low Engagement Churn Risk,1945.51,1
ID-002056,0.4429,1,High,Low Engagement Churn Risk,2028.87,0
ID-006819,0.4425,1,High,Low Engagement Churn Risk,2036.96,1
ID-004111,0.4423,1,High,Low Engagement Churn Risk,1134.67,0
ID-004428,0.4422,1,High,Low Engagement Churn Risk,1519.77,0
ID-004019,0.4422,1,High,Low Engagement Churn Risk,3636.86,1
ID-001350,0.4421,1,High,High Value Loyalists,5844.91,0
ID-004054,0.4419,1,High,Low Engagement Churn Risk,5992.65,0
ID-005382,0.4412,1,High,High Value Loyalists,2715.87,0
ID-006712,0.4411,1,High,Low Engagement Churn Risk,1391.54,0
ID-002351,0.4409,1,High,High Value Loyalists,5594.5,0
ID-005477,0.4407,1,High,High Value Loyalists,2440.07,1
ID-004503,0.4406,1,High,Low Engagement Churn Risk,3797.75,0
ID-005762,0.4403,1,High,Low Engagement Churn Risk,3531.99,0
ID-006192,0.44,1,High,Low Engagement Churn Risk,3818.59,0
ID-001550,0.4399,1,High,Low Engagement Churn Risk,2769.96,1
ID-003794,0.4398,1,High,Low Engagement Churn Risk,4596.98,0
ID-001979,0.4397,1,High,High Value Loyalists,4624.43,0
ID-006696,0.4394,1,High,High Value Loyalists,1279.27,1
ID-000300,0.4392,1,High,Low Engagement Churn Risk,4494.85,0
ID-006136,0.4389,1,High,High Value Loyalists,5561.29,0
ID-006885,0.4389,1,High,Low Engagement Churn Risk,5267.5,0
ID-003057,0.4389,1,High,High Value Loyalists,5541.7,0
ID-000682,0.4388,1,High,Low Engagement Churn Risk,4951.71,1
ID-003283,0.4385,1,High,High Value Loyalists,1471.16,1
ID-000125,0.438,1,High,High Value Loyalists,4870.78,1
ID-006567,0.4379,1,High,Low Engagement Churn Risk,4194.75,0
ID-004918,0.4378,1,High,High Value Loyalists,1119.94,0
ID-004434,0.4377,1,High,Low Engagement Churn Risk,2867.09,0
ID-000928,0.4375,1,High,Low Engagement Churn Risk,3908.24,0
ID-004401,0.4374,1,High,Low Engagement Churn Risk,4728.37,1
ID-005564,0.4372,1,High,Low Engagement Churn Risk,1243.86,1
ID-005891,0.4372,1,High,Low Engagement Churn Risk,1083.5,1
ID-001724,0.4369,1,High,High Value Loyalists,6017.01,0
ID-001552,0.4367,1,High,Low Engagement Churn Risk,1407.0,0
ID-001071,0.4366,1,High,Low Engagement Churn Risk,1691.23,1
ID-001663,0.4366,1,High,Low Engagement Churn Risk,2776.87,1
ID-003425,0.4362,1,High,High Value Loyalists,5785.28,0
ID-004327,0.4361,1,High,Low Engagement Churn Risk,1530.2,1
ID-004593,0.4347,1,High,Low Engagement Churn Risk,2238.85,0
ID-006279,0.4344,1,High,Low Engagement Churn Risk,2445.29,0
ID-006044,0.4342,1,High,High Value Loyalists,4714.96,0
ID-004777,0.4341,1,High,Low Engagement Churn Risk,3315.76,0
ID-004633,0.4336,1,High,Low Engagement Churn Risk,1740.93,0
ID-005079,0.4336,1,High,Low Engagement Churn Risk,2084.98,0
ID-001732,0.4334,1,High,Low Engagement Churn Risk,5351.35,0
ID-003290,0.4334,1,High,High Value Loyalists,6103.87,0
ID-006690,0.4332,1,High,Low Engagement Churn Risk,3953.66,0
ID-006229,0.4331,1,High,Low Engagement Churn Risk,1559.29,0
ID-006981,0.433,1,High,High Value Loyalists,6407.51,0
ID-006086,0.433,1,High,Low Engagement Churn Risk,3002.62,0
ID-004578,0.433,1,High,High Value Loyalists,3059.47,1
ID-004998,0.4329,1,High,Low Engagement Churn Risk,2384.19,1
ID-005390,0.4329,1,High,Low Engagement Churn Risk,3843.46,1
ID-005596,0.4326,1,High,Low Engagement Churn Risk,3718.17,0
ID-006054,0.4326,1,High,Low Engagement Churn Risk,4414.74,0
ID-000541,0.4326,1,High,Low Engagement Churn Risk,3885.85,1
ID-005807,0.4321,1,High,Low Engagement Churn Risk,4949.41,0
ID-005196,0.432,1,High,High Value Loyalists,3239.16,0
ID-000203,0.4316,1,High,High Value Loyalists,5627.46,0
ID-006767,0.4315,1,High,Low Engagement Churn Risk,5666.32,0
ID-000627,0.4315,1,High,High Value Loyalists,2513.41,1
ID-003193,0.4312,1,High,Low Engagement Churn Risk,1377.36,0
ID-002868,0.4309,1,High,High Value Loyalists,6216.03,0
ID-000697,0.4308,1,High,Low Engagement Churn Risk,1406.23,0
ID-003525,0.4305,1,High,Low Engagement Churn Risk,4300.17,0
ID-005323,0.4304,1,High,High Value Loyalists,1887.53,1
ID-001251,0.4302,1,High,High Value Loyalists,3729.3,1
ID-006228,0.4302,1,High,Low Engagement Churn Risk,2312.27,0
ID-001886,0.4302,1,High,High Value Loyalists,5841.02,0
ID-001009,0.4297,1,High,Low Engagement Churn Risk,3473.35,0
ID-000499,0.4297,1,High,Low Engagement Churn Risk,1607.27,1
ID-001051,0.4296,1,High,Low Engagement Churn Risk,3130.5,1
ID-001987,0.4294,1,High,High Value Loyalists,4612.88,1
ID-000150,0.4293,1,High,Low Engagement Churn Risk,1256.94,1
ID-004607,0.4292,1,High,High Value Loyalists,4592.04,1
ID-002141,0.4292,1,High,High Value Loyalists,2332.08,1
ID-002833,0.4291,1,High,Low Engagement Churn Risk,2108.4,1
ID-002663,0.4288,1,High,High Value Loyalists,2869.81,0
ID-001604,0.4288,1,High,Low Engagement Churn Risk,3422.35,0
ID-006717,0.4287,1,High,Low Engagement Churn Risk,2116.32,0
ID-000772,0.4283,1,High,Low Engagement Churn Risk,3137.64,0
ID-000476,0.4281,1,High,High Value Loyalists,3979.55,0
ID-005064,0.428,1,High,Low Engagement Churn Risk,2886.18,0
ID-006557,0.4277,1,High,Low Engagement Churn Risk,1832.67,0
ID-005905,0.4266,1,High,High Value Loyalists,4652.52,1
ID-001216,0.4265,1,High,High Value Loyalists,2646.05,1
ID-005680,0.4261,1,High,High Value Loyalists,1669.16,1
ID-001648,0.4261,1,High,Low Engagement Churn Risk,3389.59,0
ID-000454,0.4258,1,High,High Value Loyalists,994.28,0
ID-004714,0.4255,1,High,High Value Loyalists,5338.01,0
ID-001965,0.4252,1,High,High Value Loyalists,4287.72,0
ID-000698,0.4249,1,High,Low Engagement Churn Risk,5765.46,0
ID-001960,0.4247,1,High,Low Engagement Churn Risk,5224.33,0
ID-006019,0.4243,1,High,Low Engagement Churn Risk,2854.33,0
ID-000424,0.4237,1,High,High Value Loyalists,3922.74,0
ID-000770,0.4235,1,High,Low Engagement Churn Risk,3223.37,1
ID-006481,0.4229,1,High,Low Engagement Churn Risk,3341.33,0
ID-003919,0.4229,1,High,Low Engagement Churn Risk,3256.91,1
ID-000699,0.4221,1,High,High Value Loyalists,6196.77,0
ID-002176,0.422,1,High,High Value Loyalists,4891.81,1
ID-001922,0.4218,1,High,Low Engagement Churn Risk,6302.34,0
ID-004394,0.4218,1,High,High Value Loyalists,6051.19,0
ID-006202,0.4214,1,High,Low Engagement Churn Risk,3390.06,1
ID-002610,0.4214,1,High,High Value Loyalists,4032.8,0
ID-006710,0.4213,1,High,Low Engagement Churn Risk,3457.22,1
ID-005735,0.4209,1,High,Low Engagement Churn Risk,3260.64,0
ID-002795,0.4207,1,High,Low Engagement Churn Risk,3890.62,1
ID-003928,0.4206,1,High,High Value Loyalists,3865.17,0
ID-006982,0.4204,1,High,High Value Loyalists,2801.91,1
ID-001098,0.4204,1,High,High Value Loyalists,3188.38,1
ID-001810,0.4202,1,High,Low Engagement Churn Risk,1162.28,1
ID-001497,0.4201,1,High,Low Engagement Churn Risk,5234.16,0
ID-002476,0.42,1,High,High Value Loyalists,4654.92,0
ID-002459,0.4198,1,High,Low Engagement Churn Risk,2259.41,0
ID-003061,0.4197,1,High,High Value Loyalists,1344.83,0
ID-001046,0.4195,1,High,Low Engagement Churn Risk,1548.34,1
ID-003500,0.4193,1,High,Low Engagement Churn Risk,3060.96,0
ID-000878,0.4192,1,High,Low Engagement Churn Risk,2162.95,1
ID-000100,0.4187,1,High,High Value Loyalists,1748.74,0
ID-003605,0.4186,1,High,Low Engagement Churn Risk,1150.84,0
ID-006733,0.4186,1,High,Low Engagement Churn Risk,4964.6,0
ID-004494,0.4185,1,High,Low Engagement Churn Risk,1143.99,0
ID-001929,0.4185,1,High,Low Engagement Churn Risk,3677.25,0
ID-003923,0.4184,1,High,Low Engagement Churn Risk,4318.0,1
ID-002989,0.4182,1,High,Low Engagement Churn Risk,1534.05,0
ID-003580,0.418,1,High,Low Engagement Churn Risk,3299.58,1
ID-006730,0.4177,1,High,High Value Loyalists,4390.35,0
ID-001761,0.4177,1,High,High Value Loyalists,1208.88,1
ID-005913,0.4177,1,High,High Value Loyalists,5762.28,0
ID-002135,0.4175,1,High,High Value Loyalists,4860.5,1
ID-006370,0.4171,1,High,Low Engagement Churn Risk,5339.94,0
ID-005650,0.4166,1,High,Low Engagement Churn Risk,1203.05,0
ID-006994,0.4164,1,High,High Value Loyalists,1393.79,1
ID-001346,0.4164,1,High,Low Engagement Churn Risk,4624.07,1
ID-006272,0.4164,1,High,Low Engagement Churn Risk,5807.51,0
ID-006018,0.4162,1,High,Low Engagement Churn Risk,3401.65,0
ID-005065,0.4162,1,High,Low Engagement Churn Risk,3778.22,1
ID-005300,0.4162,1,High,High Value Loyalists,2649.45,0
ID-006472,0.4158,1,High,Low Engagement Churn Risk,5468.24,1
ID-003321,0.4157,1,High,Low Engagement Churn Risk,4408.52,0
ID-002102,0.4156,1,High,High Value Loyalists,1370.14,0
ID-002664,0.4153,1,High,Low Engagement Churn Risk,4583.11,0
ID-005414,0.4152,1,High,Low Engagement Churn Risk,910.62,0
ID-006453,0.4152,1,High,Low Engagement Churn Risk,3266.89,0
ID-005236,0.4149,1,High,Low Engagement Churn Risk,1852.68,0
ID-003458,0.4149,1,High,High Value Loyalists,2376.02,1
ID-003165,0.4148,1,High,Low Engagement Churn Risk,2546.12,0
ID-006671,0.4147,1,High,Low Engagement Churn Risk,5641.54,0
ID-003346,0.4146,1,High,Low Engagement Churn Risk,1439.6,1
ID-000936,0.4146,1,High,High Value Loyalists,4232.32,0
ID-004991,0.4145,1,High,High Value Loyalists,4786.23,1
ID-006270,0.4144,1,High,Low Engagement Churn Risk,5404.54,1
ID-003977,0.4143,1,High,Low Engagement Churn Risk,2200.64,0
ID-006117,0.4142,1,High,Low Engagement Churn Risk,4452.92,0
ID-005659,0.4141,1,High,High Value Loyalists,5616.83,0
ID-000138,0.414,1,High,High Value Loyalists,2786.0,0
ID-006931,0.4137,1,High,Low Engagement Churn Risk,4897.2,1
ID-004406,0.4133,1,High,High Value Loyalists,1771.03,0
ID-006291,0.4132,1,High,High Value Loyalists,5577.62,1
ID-005931,0.4132,1,High,High Value Loyalists,3095.84,0
ID-000939,0.413,1,High,Low Engagement Churn Risk,5933.79,0
ID-000973,0.4126,1,High,High Value Loyalists,5340.34,0
ID-001311,0.4125,1,High,Low Engagement Churn Risk,3918.24,1
ID-001043,0.4124,1,High,Low Engagement Churn Risk,4188.76,1
ID-001290,0.4123,1,High,High Value Loyalists,5933.58,0
ID-003649,0.4122,1,High,Low Engagement Churn Risk,5471.38,0
ID-003182,0.412,1,High,Low Engagement Churn Risk,1512.62,0
ID-006126,0.412,1,High,High Value Loyalists,4507.57,1
ID-000210,0.4118,1,High,High Value Loyalists,1198.02,1
ID-004862,0.4116,1,High,High Value Loyalists,3516.17,1
ID-005933,0.4114,1,High,Low Engagement Churn Risk,1380.45,0
ID-002556,0.4114,1,High,Low Engagement Churn Risk,854.63,0
ID-004501,0.4113,1,High,Low Engagement Churn Risk,3752.25,1
ID-006901,0.4113,1,High,Low Engagement Churn Risk,3002.86,0
ID-002745,0.4113,1,High,Low Engagement Churn Risk,3569.98,0
ID-002159,0.4112,1,High,High Value Loyalists,4091.71,1
ID-002669,0.411,1,High,Low Engagement Churn Risk,2146.05,0
ID-005898,0.4106,1,High,High Value Loyalists,5938.0,1
ID-004623,0.4103,1,High,High Value Loyalists,3753.53,1
ID-002030,0.4102,1,High,Low Engagement Churn Risk,2374.19,1
ID-005183,0.4101,1,High,High Value Loyalists,4119.01,0
ID-003818,0.41,1,High,Low Engagement Churn Risk,4881.25,1
ID-005478,0.4099,1,High,Low Engagement Churn Risk,4949.36,0
ID-004409,0.4098,1,High,Low Engagement Churn Risk,1233.48,0
ID-006992,0.4098,1,High,High Value Loyalists,3676.48,1
ID-001132,0.4096,1,High,Low Engagement Churn Risk,4577.88,0
ID-001193,0.4096,1,High,High Value Loyalists,4176.86,1
ID-004342,0.4096,1,High,High Value Loyalists,3273.25,0
ID-006507,0.4094,1,High,Low Engagement Churn Risk,1917.69,0
ID-003711,0.4094,1,High,Low Engagement Churn Risk,1566.06,1
ID-005550,0.4092,1,High,Low Engagement Churn Risk,1800.76,1
ID-005521,0.4091,1,High,High Value Loyalists,2609.85,0
ID-001697,0.4091,1,High,High Value Loyalists,6221.7,0
ID-001245,0.4089,1,High,Low Engagement Churn Risk,3505.78,0
ID-005974,0.4089,1,High,Low Engagement Churn Risk,4445.18,1
ID-001718,0.4087,1,High,High Value Loyalists,1149.4,1
ID-000729,0.4086,1,High,Low Engagement Churn Risk,2201.16,0
ID-001751,0.4085,1,High,High Value Loyalists,1535.13,0
ID-002236,0.4084,1,High,Low Engagement Churn Risk,4764.27,0
ID-003926,0.4082,1,High,High Value Loyalists,6224.59,0
ID-001963,0.4082,1,High,Low Engagement Churn Risk,1248.77,0
ID-004128,0.4081,1,High,High Value Loyalists,4844.36,0
ID-005456,0.4081,1,High,High Value Loyalists,4944.64,1
ID-005454,0.4081,1,High,Low Engagement Churn Risk,3221.45,1
ID-002232,0.408,1,High,Low Engagement Churn Risk,2789.97,1
ID-004870,0.4079,1,High,Low Engagement Churn Risk,3765.15,1
ID-005028,0.4078,1,High,Low Engagement Churn Risk,1751.18,0
ID-002358,0.4077,1,High,Low Engagement Churn Risk,3233.63,1
ID-003976,0.4074,1,High,Low Engagement Churn Risk,5473.21,1
ID-004755,0.4073,1,High,Low Engagement Churn Risk,3844.21,1
ID-001084,0.4073,1,High,Low Engagement Churn Risk,4909.35,0
ID-000948,0.4072,1,High,Low Engagement Churn Risk,3535.88,1
ID-003816,0.4072,1,High,Low Engagement Churn Risk,3795.77,0
ID-000310,0.4071,1,High,Low Engagement Churn Risk,4344.39,0
ID-003123,0.407,1,High,Low Engagement Churn Risk,3085.73,0
ID-006916,0.407,1,High,Low Engagement Churn Risk,4852.68,0
ID-001813,0.4068,1,High,High Value Loyalists,6396.74,1
ID-003333,0.4067,1,High,Low Engagement Churn Risk,3544.74,0
ID-000081,0.4065,1,High,Low Engagement Churn Risk,6082.09,1
ID-002613,0.4061,1,High,High Value Loyalists,5756.63,0
ID-000222,0.406,1,High,Low Engagement Churn Risk,4076.68,1
ID-001252,0.4059,1,High,Low Engagement Churn Risk,4907.45,0
ID-006232,0.4059,1,High,Low Engagement Churn Risk,4298.3,0
ID-003615,0.4058,1,High,Low Engagement Churn Risk,1874.32,1
ID-006458,0.4057,1,High,Low Engagement Churn Risk,2438.68,0
