customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded,is_new_customer_0_6m,is_established_customer_24m,is_long_tenure_48m,is_month_to_month,is_auto_pay,is_electronic_check,has_internet,security_bundle,addon_count,internet_addon_adoption_rate,charges_per_tenure_month,high_monthly_charge,high_total_value,churn_risk_proxy,tenure_x_monthlycharges,mtm_x_echeck,new_x_fiber,recency_proxy,frequency_proxy,monetary_proxy,service_depth_proxy,commitment_proxy,risk_proxy_bucket,segment_id,segment_label,monthly_value_proxy,total_value_proxy,projected_remaining_months,expected_lifetime_months,discounted_lifetime_value,retention_leverage_score
ID-000068,0,1,0,0,0.1389,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0.8836,0.1252,1,0,0,0,1,0,0,0,1,3,0.0,106.33,1,0,1.2,0.1227,0,0,0.8611,4,0.5802,4,0,High Risk,3,Low Engagement Churn Risk,106.36,1064.2,63.0,73.0,5491.8,2765.9
ID-000069,1,0,1,0,0.5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,1,3,0.6784,0.3639,0,0,1,0,0,1,0,0,0,1,0.0,85.82,1,1,-1.7,0.3392,0,0,0.5,1,0.5526,1,3,Low Risk,2,High Value Loyalists,85.84,3093.15,72.0,108.0,5653.23,2836.62
ID-000070,1,1,0,1,0.0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0.4975,0.0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,2.3,0.0,0,1,1.0,1,0.2985,1,1,High Risk,2,High Value Loyalists,67.75,0.0,72.0,72.0,3465.44,1732.72
ID-000071,0,0,1,0,0.7083,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0.7097,0.5343,0,0,1,1,0,1,0,1,1,1,0.1667,88.95,1,1,-0.5,0.5027,0,0,0.2917,3,0.6395,3,3,Low Risk,0,Stable Value Seekers,88.97,4541.55,45.0,96.0,5474.12,2775.06
ID-000072,0,0,0,1,0.1389,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,2,0.3959,0.0678,0,0,0,0,0,1,0,1,1,4,0.6667,57.58,0,0,-0.5,0.055,0,0,0.8611,6,0.2647,6,2,Low Risk,1,At-Risk New Customers,57.589999999999996,576.3,72.0,82.0,3212.2,1636.1
ID-000073,0,1,0,1,0.2639,0,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0.7604,0.2104,0,0,0,0,0,0,1,1,0,0,0.0,94.02,1,0,0.6,0.2007,0,0,0.7361,1,0.5404,1,2,Moderate Risk,2,High Value Loyalists,94.03999999999999,1788.4,72.0,91.0,5601.51,2785.76
ID-000074,1,0,0,0,0.4861,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0.5916,0.318,0,0,1,0,0,0,1,1,0,1,0.1667,77.14,0,0,1.0,0.2876,0,0,0.5139,2,0.4822,2,1,Moderate Risk,2,High Value Loyalists,77.16,2703.0,54.0,89.0,4533.34,2251.67
ID-000075,0,0,1,0,0.8333,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0.5016,0.4815,0,0,1,1,1,1,0,1,0,0,0.0,68.14,0,1,2.3,0.418,0,0,0.1667,1,0.4936,1,2,High Risk,2,High Value Loyalists,68.16,4092.75,16.0,76.0,3616.33,1826.16
ID-000076,1,1,0,1,0.0833,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,2,0.7894,0.0685,0,1,0,0,0,1,0,1,1,1,0.1667,96.92,1,0,-0.2,0.0658,0,1,0.9167,3,0.501,3,3,Moderate Risk,1,At-Risk New Customers,96.94,582.25,72.0,78.0,5232.96,2646.48
ID-000077,1,0,0,0,0.6944,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0.129,0.182,0,0,1,1,0,0,1,1,1,2,0.3333,30.9,0,0,-1.0,0.0896,0,0,0.3056,4,0.1502,4,3,Low Risk,0,Stable Value Seekers,30.9,1547.0,51.0,101.0,1958.9,992.45
ID-000078,0,1,1,1,0.8611,1,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0.1921,0.2716,0,0,1,1,1,0,0,1,1,2,0.3333,37.2,0,0,2.0,0.1654,0,0,0.1389,4,0.2239,4,1,High Risk,3,Low Engagement Churn Risk,37.21,2308.6,3.0,65.0,1772.19,914.1
ID-000079,0,0,1,0,0.0694,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0.411,0.0348,0,1,0,0,0,0,0,1,0,0,0.0,59.09,0,0,0.3,0.0285,0,0,0.9306,1,0.2605,1,2,Moderate Risk,2,High Value Loyalists,59.099999999999994,295.79999999999995,72.0,77.0,3163.11,1581.56
ID-000080,1,1,0,1,0.7361,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0.9666,0.7155,1,0,1,1,1,0,0,1,1,2,0.3333,114.63,1,1,1.2,0.7115,0,0,0.2639,4,0.8662,4,1,High Risk,3,Low Engagement Churn Risk,114.66,6081.75,20.0,73.0,5920.36,2988.18
ID-000081,1,1,0,1,0.1528,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,3,0.9467,0.1459,1,0,0,0,1,1,0,1,1,2,0.3333,112.64,1,0,0.7,0.1447,0,0,0.8472,4,0.6264,4,1,Moderate Risk,3,Low Engagement Churn Risk,112.67,1240.15,67.0,78.0,6082.09,3071.04
ID-000082,1,1,0,1,0.25,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,3,0.1376,0.0673,0,0,0,0,0,1,0,0,1,1,0.0,31.76,0,0,-1.3,0.0344,0,0,0.75,2,0.1095,2,2,Low Risk,2,High Value Loyalists,31.759999999999998,572.05,72.0,90.0,1878.95,969.48
ID-000083,0,1,1,1,0.1944,1,1,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0.7764,0.1577,0,0,0,0,1,1,0,1,1,3,0.5,95.62,1,0,1.5,0.1509,0,0,0.8056,5,0.5289,5,1,High Risk,3,Low Engagement Churn Risk,95.64,1340.45,56.0,70.0,4798.12,2429.06
ID-000084,0,1,0,0,0.4167,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.5709,0.2652,1,0,1,0,1,0,1,0,1,3,0.0,75.07,0,0,2.2,0.2379,1,0,0.5833,4,0.4486,4,0,High Risk,3,Low Engagement Churn Risk,75.09,2254.2,33.0,63.0,3497.23,1753.62
ID-000085,0,0,1,1,0.1806,1,0,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,0,2,0.7717,0.1457,0,0,0,0,0,1,0,1,1,3,0.5,95.15,1,0,-1.7,0.1394,0,0,0.8194,5,0.5213,5,3,Low Risk,1,At-Risk New Customers,95.17,1238.45,72.0,85.0,5432.08,2746.04
ID-000086,0,1,0,1,0.0694,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0.7913,0.0572,0,1,0,0,1,1,0,1,1,1,0.1667,97.11,1,0,2.2,0.0549,0,0,0.9306,3,0.4977,3,1,High Risk,3,Low Engagement Churn Risk,97.13,486.2,58.0,63.0,4523.72,2291.86
ID-000087,1,1,0,1,0.7778,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2,0.8949,0.7087,0,0,1,1,0,1,0,1,1,1,0.1667,107.46,1,1,-0.5,0.6961,0,0,0.2222,3,0.8204,3,3,Low Risk,0,Stable Value Seekers,107.49000000000001,6023.95,40.0,96.0,6613.61,3344.8
ID-000088,1,0,0,0,0.1806,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,2,0.0801,0.0398,0,0,0,0,0,1,0,1,1,2,0.3333,26.01,0,0,-2.5,0.0145,0,0,0.8194,4,0.064,4,3,Low Risk,1,At-Risk New Customers,26.009999999999998,338.3,72.0,85.0,1484.59,772.3
ID-000089,0,0,0,0,0.7083,1,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,1,0.3634,0.3263,0,0,1,1,0,0,0,1,1,2,0.3333,54.33,0,0,-1.2,0.2574,0,0,0.2917,4,0.3486,4,3,Low Risk,0,Stable Value Seekers,54.34,2773.5499999999997,52.0,103.0,3484.07,1770.04
ID-000090,1,1,0,0,0.6528,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.444,0.3453,1,0,1,0,1,0,0,0,0,1,0.0,62.39,0,0,2.0,0.2898,0,0,0.3472,1,0.4045,1,0,High Risk,2,High Value Loyalists,62.4,2935.05,32.0,79.0,3396.87,1698.44
ID-000091,1,0,0,0,0.5,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.6942,0.3706,0,0,1,0,0,0,0,1,1,3,0.5,87.4,1,1,0.0,0.3471,0,0,0.5,5,0.5648,5,1,Moderate Risk,3,Low Engagement Churn Risk,87.42,3150.1,49.0,85.0,4989.73,2514.86
ID-000092,0,1,0,1,0.3056,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1,1,0.7939,0.2523,0,0,0,0,0,0,0,1,1,2,0.3333,97.37,1,0,-1.2,0.2426,0,0,0.6944,4,0.5773,4,2,Low Risk,1,At-Risk New Customers,97.39,2144.55,69.0,91.0,5801.06,2920.53
ID-000093,1,1,1,1,0.8472,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0.5259,0.507,0,0,1,1,0,0,1,1,1,3,0.5,70.57,0,1,1.0,0.4455,0,0,0.1528,5,0.5183,5,2,Moderate Risk,0,Stable Value Seekers,70.59,4309.5,20.0,81.0,3906.09,1966.04
ID-000094,0,1,1,0,0.5278,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.1647,0.1543,0,0,1,0,0,0,0,1,1,1,0.1667,34.47,0,0,-0.8,0.0869,0,0,0.4722,3,0.1605,3,1,Low Risk,1,At-Risk New Customers,34.47,1311.55,49.0,87.0,1996.62,1018.31
ID-000095,0,0,1,0,0.2639,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,1,2,0.1713,0.0786,0,0,0,0,0,1,0,0,1,2,0.0,35.12,0,0,-2.5,0.0452,0,0,0.7361,3,0.1342,3,3,Low Risk,1,At-Risk New Customers,35.13,668.1,72.0,91.0,2092.53,1076.27
ID-000096,1,0,0,1,0.5278,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,3,0.483,0.2967,0,0,1,0,0,1,0,1,1,1,0.1667,66.29,0,0,-2.5,0.2549,0,0,0.4722,3,0.4085,3,3,Low Risk,0,Stable Value Seekers,66.3,2521.9500000000003,72.0,110.0,4410.97,2235.48
ID-000097,1,1,0,0,0.2222,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0.7609,0.1773,0,0,0,0,0,0,1,1,1,2,0.3333,94.07,1,0,-1.0,0.1691,0,0,0.7778,4,0.5275,4,2,Low Risk,1,At-Risk New Customers,94.09,1507.0500000000002,72.0,88.0,5489.21,2749.6
ID-000098,0,1,1,1,0.5556,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0.1899,0.1742,0,0,1,0,1,1,0,0,1,1,0.0,36.98,0,0,0.7,0.1055,0,0,0.4444,2,0.1836,2,1,Moderate Risk,2,High Value Loyalists,36.99,1480.7,52.0,92.0,2218.13,1139.06
ID-000099,1,1,0,0,0.8333,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.2858,0.3291,0,0,1,1,1,0,1,1,1,1,0.1667,46.57,0,0,2.2,0.2382,1,0,0.1667,3,0.3031,3,1,High Risk,3,Low Engagement Churn Risk,46.58,2797.35,3.0,63.0,2169.41,1097.7
ID-000100,1,0,1,1,0.2083,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0.1287,0.0545,0,0,0,0,1,1,0,1,0,0,0.0,30.87,0,0,1.5,0.0268,0,0,0.7917,1,0.099,1,1,High Risk,2,High Value Loyalists,30.87,463.25,69.0,84.0,1748.74,884.37
ID-000101,0,1,0,0,0.2639,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0.6065,0.1759,0,0,0,0,0,0,0,1,1,1,0.1667,78.63,0,0,-2.0,0.1601,0,0,0.7361,3,0.4343,3,2,Low Risk,1,At-Risk New Customers,78.65,1495.15,72.0,91.0,4684.81,2362.41
ID-000102,1,1,1,0,0.1944,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,1,2,0.9802,0.1912,0,0,0,0,0,1,0,0,0,0,0.0,115.99,1,0,-1.7,0.1906,0,0,0.8056,0,0.6646,0,3,Low Risk,2,High Value Loyalists,116.02,1625.2,72.0,86.0,6671.46,3345.73
ID-000103,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.8219,0.2124,0,0,0,0,1,0,1,0,1,3,0.0,100.17,1,0,2.2,0.2055,1,0,0.75,4,0.5781,4,0,High Risk,3,Low Engagement Churn Risk,100.19,1805.4,45.0,63.0,4666.24,2338.12
ID-000104,0,1,0,0,0.9167,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,3,0.2074,0.301,0,0,1,1,0,1,0,0,0,1,0.0,38.73,0,0,-0.5,0.1901,0,0,0.0833,1,0.2448,1,3,Low Risk,2,High Value Loyalists,38.739999999999995,2558.5,38.0,104.0,2497.63,1266.82
ID-000105,0,1,0,1,0.5278,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,0,1,0.7714,0.4257,0,0,1,0,0,0,0,0,1,2,0.0,95.12,1,1,-2.0,0.4071,0,0,0.4722,3,0.6331,3,2,Low Risk,0,Stable Value Seekers,95.14,3618.4500000000003,72.0,110.0,6329.71,3184.86
ID-000106,0,0,1,1,0.5,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0.9556,0.4813,0,0,1,0,1,1,0,1,1,2,0.3333,113.53,1,1,0.7,0.4778,0,0,0.5,4,0.7659,4,1,Moderate Risk,3,Low Engagement Churn Risk,113.56,4091.05,42.0,78.0,6130.13,3095.06
ID-000107,1,0,0,0,0.4028,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0.0525,0.0794,0,0,1,0,0,1,0,0,1,2,0.0,23.25,0,0,-1.3,0.0211,0,0,0.5972,3,0.0633,3,2,Low Risk,1,At-Risk New Customers,23.25,674.9,63.0,92.0,1394.2,727.1
ID-000108,1,0,0,0,0.0972,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0.9082,0.0897,0,0,0,0,1,0,0,0,1,2,0.0,108.79,1,0,1.2,0.0883,0,0,0.9028,3,0.5808,3,0,High Risk,3,Low Engagement Churn Risk,108.82000000000001,762.45,66.0,73.0,5618.82,2829.41
ID-000109,1,0,1,0,1.0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,2,0.603,0.6638,0,0,1,1,0,1,0,1,0,0,0.0,78.28,0,1,-0.5,0.603,0,0,0.0,1,0.6273,1,3,Low Risk,2,High Value Loyalists,78.3,5642.299999999999,32.0,104.0,5048.12,2542.06
ID-000110,1,1,0,1,0.3194,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,2,0.0141,0.0526,0,0,0,0,0,1,0,0,1,3,0.0,19.41,0,0,-1.3,0.0045,0,0,0.6806,4,0.0295,4,2,Low Risk,1,At-Risk New Customers,19.41,447.1,69.0,92.0,1163.93,611.96
ID-000111,1,1,1,0,0.4583,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2,0.3837,0.219,0,0,1,0,0,1,0,1,0,0,0.0,56.36,0,0,-0.5,0.1758,0,0,0.5417,1,0.3178,1,2,Low Risk,2,High Value Loyalists,56.37,1861.5,71.0,104.0,3634.26,1827.13
ID-000112,0,0,0,0,0.5417,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,1,2,0.6905,0.3997,0,0,1,0,0,1,0,1,1,2,0.3333,87.03,1,1,-2.5,0.374,0,0,0.4583,4,0.5742,4,3,Low Risk,0,Stable Value Seekers,87.05,3397.45,72.0,111.0,5820.33,2940.16
ID-000113,0,0,1,1,0.7917,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0.5284,0.4754,0,0,1,1,0,0,1,0,1,3,0.0,70.82,0,1,0.2,0.4183,0,0,0.2083,4,0.5072,4,2,Moderate Risk,0,Stable Value Seekers,70.84,4040.9,32.0,89.0,4162.03,2094.02
ID-000114,1,0,1,1,0.2222,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.5134,0.1306,0,0,0,0,0,0,1,0,1,2,0.0,69.32,0,0,0.2,0.1141,0,0,0.7778,3,0.3603,3,1,Moderate Risk,3,Low Engagement Churn Risk,69.34,1110.1,67.0,83.0,3897.94,1953.97
ID-000115,0,1,0,0,0.1111,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0.9864,0.1099,0,0,0,0,0,0,1,1,1,2,0.3333,116.61,1,0,0.2,0.1096,0,0,0.8889,4,0.6358,4,1,Moderate Risk,3,Low Engagement Churn Risk,116.64,934.15,72.0,80.0,6402.16,3206.08
ID-000116,0,0,0,0,0.6111,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,1,3,0.1186,0.1547,0,0,1,0,0,1,0,0,1,2,0.0,29.86,0,0,-2.5,0.0725,0,0,0.3889,3,0.133,3,3,Low Risk,1,At-Risk New Customers,29.86,1314.95,60.0,104.0,1925.12,992.56
ID-000117,1,0,0,1,0.3333,1,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0.9377,0.3158,1,0,1,0,0,0,1,1,1,2,0.3333,111.74,1,0,-0.2,0.3125,0,0,0.6667,4,0.6889,4,2,Moderate Risk,1,At-Risk New Customers,111.77,2684.3,57.0,81.0,6184.78,3097.39
ID-000118,1,1,0,0,0.9583,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.2174,0.3229,0,0,1,1,1,0,0,0,1,2,0.0,39.73,0,0,1.2,0.2083,0,0,0.0417,3,0.2596,3,1,High Risk,3,Low Engagement Churn Risk,39.74,2744.65,4.0,73.0,2051.94,1053.97
ID-000119,1,1,0,1,0.75,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0.5561,0.468,0,0,1,1,1,1,0,0,1,2,0.0,73.59,0,1,0.7,0.4171,0,0,0.25,3,0.5209,3,2,Moderate Risk,0,Stable Value Seekers,73.61000000000001,3978.0000000000005,30.0,84.0,4169.89,2122.95
ID-000120,0,1,1,1,0.9861,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0.4128,0.4956,0,0,1,1,0,0,0,1,1,1,0.1667,59.27,0,1,-0.8,0.4071,0,0,0.0139,3,0.4459,3,2,Low Risk,0,Stable Value Seekers,59.28,4212.599999999999,28.0,99.0,3714.44,1885.22
ID-000121,1,0,0,1,0.0694,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0.8739,0.062,1,1,0,0,1,0,0,1,1,2,0.3333,105.36,1,0,2.7,0.0606,0,0,0.9306,4,0.5491,4,0,Critical Risk,3,Low Engagement Churn Risk,105.39,527.0,53.0,58.0,4621.21,2330.6
ID-000122,0,1,0,1,0.6667,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,2,0.4664,0.3654,0,0,1,1,0,1,0,1,1,2,0.3333,64.63,0,1,-2.5,0.3109,0,0,0.3333,4,0.426,4,4,Low Risk,0,Stable Value Seekers,64.64,3105.9,68.0,116.0,4425.92,2250.96
ID-000123,0,0,0,0,0.25,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,2,0,3,0.0162,0.0416,0,0,0,0,0,1,0,1,1,2,0.3333,19.62,0,0,-2.5,0.004,0,0,0.75,4,0.0264,4,3,Low Risk,1,At-Risk New Customers,19.62,353.59999999999997,72.0,90.0,1160.74,610.37
ID-000124,1,0,1,1,0.2917,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0.733,0.2258,0,0,0,0,0,0,0,1,1,2,0.3333,91.28,1,0,0.0,0.2138,0,0,0.7083,4,0.5301,4,1,Moderate Risk,3,Low Engagement Churn Risk,91.3,1919.3,64.0,85.0,5211.19,2625.6
ID-000125,0,1,1,1,0.1111,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0.7074,0.0836,1,0,0,0,1,0,0,0,1,1,0.0,88.72,1,0,1.2,0.0786,0,0,0.8889,2,0.4579,2,0,High Risk,2,High Value Loyalists,88.74000000000001,710.5999999999999,72.0,80.0,4870.78,2455.39
ID-000126,0,0,0,0,0.7639,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.8064,0.6388,1,0,1,1,1,0,1,1,1,2,0.3333,98.62,1,1,3.0,0.616,1,0,0.2361,4,0.7394,4,1,Critical Risk,3,Low Engagement Churn Risk,98.64,5429.8,3.0,58.0,4325.23,2175.61
ID-000127,1,1,1,0,0.3889,0,0,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.3001,0.1583,1,0,1,0,1,0,1,1,0,1,0.1667,48.0,0,0,3.8,0.1167,1,0,0.6111,2,0.2434,2,0,Critical Risk,3,Low Engagement Churn Risk,48.01,1345.55,19.0,47.0,1793.35,881.68
ID-000128,1,0,1,1,0.0694,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,3,0.2299,0.0241,0,1,0,0,0,1,0,1,1,4,0.6667,40.98,0,0,-1.0,0.016,0,0,0.9306,6,0.1476,6,3,Low Risk,1,At-Risk New Customers,40.989999999999995,204.85,72.0,77.0,2193.84,1126.92
ID-000129,1,1,0,0,1.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0.835,0.8604,0,0,1,1,0,1,0,1,1,1,0.1667,101.47,1,1,-1.3,0.835,0,0,0.0,3,0.8452,3,3,Low Risk,0,Stable Value Seekers,101.5,7313.400000000001,32.0,104.0,6543.86,3309.93
ID-000130,1,0,1,1,0.4028,0,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,3,0.3559,0.183,0,0,1,0,0,1,0,1,0,1,0.1667,53.58,0,0,0.3,0.1434,0,0,0.5972,2,0.2867,2,2,Moderate Risk,2,High Value Loyalists,53.589999999999996,1555.5,67.0,96.0,3297.27,1658.64
ID-000131,0,1,0,0,0.6806,1,0,1,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.3168,0.2866,1,0,1,1,1,0,1,1,1,2,0.3333,49.67,0,0,3.0,0.2156,1,0,0.3194,4,0.3047,4,1,Critical Risk,3,Low Engagement Churn Risk,49.68000000000001,2436.1000000000004,6.0,55.0,2093.87,1059.94
ID-000132,0,0,0,0,0.5694,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0.864,0.504,1,0,1,0,1,1,0,1,1,3,0.5,104.37,1,1,0.7,0.492,0,0,0.4306,5,0.72,5,1,Moderate Risk,3,Low Engagement Churn Risk,104.4,4284.0,37.0,78.0,5635.66,2847.83
ID-000133,1,0,0,0,0.7361,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0.2999,0.2995,1,0,1,1,1,1,0,1,1,1,0.1667,47.98,0,0,0.7,0.2208,0,0,0.2639,3,0.2997,3,2,Moderate Risk,2,High Value Loyalists,47.989999999999995,2545.75,39.0,92.0,2877.75,1476.88
ID-000134,0,1,1,0,0.2361,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0.3005,0.0962,0,0,0,0,0,0,0,1,1,2,0.3333,48.04,0,0,-2.0,0.0709,0,0,0.7639,4,0.2188,4,2,Low Risk,1,At-Risk New Customers,48.05,817.6999999999999,72.0,89.0,2823.06,1431.53
ID-000135,1,0,0,0,0.3472,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,0.5924,0.2274,0,0,1,0,0,0,0,0,1,2,0.0,77.22,0,0,-2.0,0.2057,0,0,0.6528,3,0.4464,3,2,Low Risk,1,At-Risk New Customers,77.24000000000001,1932.8999999999999,72.0,97.0,4781.82,2410.91
ID-000136,0,1,1,1,0.2639,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.7154,0.2003,0,0,0,0,0,0,1,1,0,1,0.1667,89.52,1,0,1.0,0.1888,0,0,0.7361,2,0.5094,2,1,Moderate Risk,2,High Value Loyalists,89.54,1702.55,70.0,89.0,5260.7,2615.35
ID-000137,1,0,0,0,0.0694,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,1,3,0.5634,0.0438,0,1,0,0,0,1,0,1,1,1,0.1667,74.32,0,0,-1.0,0.0391,0,0,0.9306,3,0.3556,3,3,Low Risk,1,At-Risk New Customers,74.34,372.3,72.0,77.0,3978.77,2019.38
