customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded,is_new_customer_0_6m,is_established_customer_24m,is_long_tenure_48m,is_month_to_month,is_auto_pay,is_electronic_check,has_internet,security_bundle,addon_count,internet_addon_adoption_rate,charges_per_tenure_month,high_monthly_charge,high_total_value,churn_risk_proxy,tenure_x_monthlycharges,mtm_x_echeck,new_x_fiber,recency_proxy,frequency_proxy,monetary_proxy,service_depth_proxy,commitment_proxy,risk_proxy_bucket,segment_id,segment_label
ID-000080,1,1,0,1,0.7361,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0.9666,0.7155,1,0,1,1,1,0,0,1,1,2,0.3333,114.63,1,1,1.2,0.7115,0,0,0.2639,4,0.8662,4,1,High Risk,3,Low Engagement Churn Risk
ID-000081,1,1,0,1,0.1528,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,3,0.9467,0.1459,1,0,0,0,1,1,0,1,1,2,0.3333,112.64,1,0,0.7,0.1447,0,0,0.8472,4,0.6264,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000082,1,1,0,1,0.25,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,3,0.1376,0.0673,0,0,0,0,0,1,0,0,1,1,0.0,31.76,0,0,-1.3,0.0344,0,0,0.75,2,0.1095,2,2,Low Risk,2,High Value Loyalists
ID-000083,0,1,1,1,0.1944,1,1,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0.7764,0.1577,0,0,0,0,1,1,0,1,1,3,0.5,95.62,1,0,1.5,0.1509,0,0,0.8056,5,0.5289,5,1,High Risk,3,Low Engagement Churn Risk
ID-000084,0,1,0,0,0.4167,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.5709,0.2652,1,0,1,0,1,0,1,0,1,3,0.0,75.07,0,0,2.2,0.2379,1,0,0.5833,4,0.4486,4,0,High Risk,3,Low Engagement Churn Risk
ID-000085,0,0,1,1,0.1806,1,0,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,0,2,0.7717,0.1457,0,0,0,0,0,1,0,1,1,3,0.5,95.15,1,0,-1.7,0.1394,0,0,0.8194,5,0.5213,5,3,Low Risk,1,At-Risk New Customers
ID-000086,0,1,0,1,0.0694,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0.7913,0.0572,0,1,0,0,1,1,0,1,1,1,0.1667,97.11,1,0,2.2,0.0549,0,0,0.9306,3,0.4977,3,1,High Risk,3,Low Engagement Churn Risk
ID-000087,1,1,0,1,0.7778,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2,0.8949,0.7087,0,0,1,1,0,1,0,1,1,1,0.1667,107.46,1,1,-0.5,0.6961,0,0,0.2222,3,0.8204,3,3,Low Risk,0,Stable Value Seekers
ID-000088,1,0,0,0,0.1806,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,2,0.0801,0.0398,0,0,0,0,0,1,0,1,1,2,0.3333,26.01,0,0,-2.5,0.0145,0,0,0.8194,4,0.064,4,3,Low Risk,1,At-Risk New Customers
ID-000089,0,0,0,0,0.7083,1,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,1,0.3634,0.3263,0,0,1,1,0,0,0,1,1,2,0.3333,54.33,0,0,-1.2,0.2574,0,0,0.2917,4,0.3486,4,3,Low Risk,0,Stable Value Seekers
ID-000090,1,1,0,0,0.6528,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.444,0.3453,1,0,1,0,1,0,0,0,0,1,0.0,62.39,0,0,2.0,0.2898,0,0,0.3472,1,0.4045,1,0,High Risk,2,High Value Loyalists
ID-000091,1,0,0,0,0.5,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.6942,0.3706,0,0,1,0,0,0,0,1,1,3,0.5,87.4,1,1,0.0,0.3471,0,0,0.5,5,0.5648,5,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000092,0,1,0,1,0.3056,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1,1,0.7939,0.2523,0,0,0,0,0,0,0,1,1,2,0.3333,97.37,1,0,-1.2,0.2426,0,0,0.6944,4,0.5773,4,2,Low Risk,1,At-Risk New Customers
ID-000093,1,1,1,1,0.8472,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0.5259,0.507,0,0,1,1,0,0,1,1,1,3,0.5,70.57,0,1,1.0,0.4455,0,0,0.1528,5,0.5183,5,2,Moderate Risk,0,Stable Value Seekers
ID-000094,0,1,1,0,0.5278,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.1647,0.1543,0,0,1,0,0,0,0,1,1,1,0.1667,34.47,0,0,-0.8,0.0869,0,0,0.4722,3,0.1605,3,1,Low Risk,1,At-Risk New Customers
ID-000095,0,0,1,0,0.2639,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,1,2,0.1713,0.0786,0,0,0,0,0,1,0,0,1,2,0.0,35.12,0,0,-2.5,0.0452,0,0,0.7361,3,0.1342,3,3,Low Risk,1,At-Risk New Customers
ID-000096,1,0,0,1,0.5278,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,3,0.483,0.2967,0,0,1,0,0,1,0,1,1,1,0.1667,66.29,0,0,-2.5,0.2549,0,0,0.4722,3,0.4085,3,3,Low Risk,0,Stable Value Seekers
ID-000097,1,1,0,0,0.2222,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0.7609,0.1773,0,0,0,0,0,0,1,1,1,2,0.3333,94.07,1,0,-1.0,0.1691,0,0,0.7778,4,0.5275,4,2,Low Risk,1,At-Risk New Customers
ID-000098,0,1,1,1,0.5556,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0.1899,0.1742,0,0,1,0,1,1,0,0,1,1,0.0,36.98,0,0,0.7,0.1055,0,0,0.4444,2,0.1836,2,1,Moderate Risk,2,High Value Loyalists
ID-000099,1,1,0,0,0.8333,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.2858,0.3291,0,0,1,1,1,0,1,1,1,1,0.1667,46.57,0,0,2.2,0.2382,1,0,0.1667,3,0.3031,3,1,High Risk,3,Low Engagement Churn Risk
ID-000100,1,0,1,1,0.2083,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0.1287,0.0545,0,0,0,0,1,1,0,1,0,0,0.0,30.87,0,0,1.5,0.0268,0,0,0.7917,1,0.099,1,1,High Risk,2,High Value Loyalists
ID-000101,0,1,0,0,0.2639,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0.6065,0.1759,0,0,0,0,0,0,0,1,1,1,0.1667,78.63,0,0,-2.0,0.1601,0,0,0.7361,3,0.4343,3,2,Low Risk,1,At-Risk New Customers
ID-000102,1,1,1,0,0.1944,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,1,2,0.9802,0.1912,0,0,0,0,0,1,0,0,0,0,0.0,115.99,1,0,-1.7,0.1906,0,0,0.8056,0,0.6646,0,3,Low Risk,2,High Value Loyalists
ID-000103,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.8219,0.2124,0,0,0,0,1,0,1,0,1,3,0.0,100.17,1,0,2.2,0.2055,1,0,0.75,4,0.5781,4,0,High Risk,3,Low Engagement Churn Risk
ID-000104,0,1,0,0,0.9167,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,3,0.2074,0.301,0,0,1,1,0,1,0,0,0,1,0.0,38.73,0,0,-0.5,0.1901,0,0,0.0833,1,0.2448,1,3,Low Risk,2,High Value Loyalists
ID-000105,0,1,0,1,0.5278,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,0,1,0.7714,0.4257,0,0,1,0,0,0,0,0,1,2,0.0,95.12,1,1,-2.0,0.4071,0,0,0.4722,3,0.6331,3,2,Low Risk,0,Stable Value Seekers
ID-000106,0,0,1,1,0.5,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0.9556,0.4813,0,0,1,0,1,1,0,1,1,2,0.3333,113.53,1,1,0.7,0.4778,0,0,0.5,4,0.7659,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000107,1,0,0,0,0.4028,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0.0525,0.0794,0,0,1,0,0,1,0,0,1,2,0.0,23.25,0,0,-1.3,0.0211,0,0,0.5972,3,0.0633,3,2,Low Risk,1,At-Risk New Customers
ID-000108,1,0,0,0,0.0972,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0.9082,0.0897,0,0,0,0,1,0,0,0,1,2,0.0,108.79,1,0,1.2,0.0883,0,0,0.9028,3,0.5808,3,0,High Risk,3,Low Engagement Churn Risk
ID-000109,1,0,1,0,1.0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,2,0.603,0.6638,0,0,1,1,0,1,0,1,0,0,0.0,78.28,0,1,-0.5,0.603,0,0,0.0,1,0.6273,1,3,Low Risk,2,High Value Loyalists
ID-000110,1,1,0,1,0.3194,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,2,0.0141,0.0526,0,0,0,0,0,1,0,0,1,3,0.0,19.41,0,0,-1.3,0.0045,0,0,0.6806,4,0.0295,4,2,Low Risk,1,At-Risk New Customers
ID-000111,1,1,1,0,0.4583,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2,0.3837,0.219,0,0,1,0,0,1,0,1,0,0,0.0,56.36,0,0,-0.5,0.1758,0,0,0.5417,1,0.3178,1,2,Low Risk,2,High Value Loyalists
ID-000112,0,0,0,0,0.5417,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,1,2,0.6905,0.3997,0,0,1,0,0,1,0,1,1,2,0.3333,87.03,1,1,-2.5,0.374,0,0,0.4583,4,0.5742,4,3,Low Risk,0,Stable Value Seekers
ID-000113,0,0,1,1,0.7917,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0.5284,0.4754,0,0,1,1,0,0,1,0,1,3,0.0,70.82,0,1,0.2,0.4183,0,0,0.2083,4,0.5072,4,2,Moderate Risk,0,Stable Value Seekers
ID-000114,1,0,1,1,0.2222,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.5134,0.1306,0,0,0,0,0,0,1,0,1,2,0.0,69.32,0,0,0.2,0.1141,0,0,0.7778,3,0.3603,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000115,0,1,0,0,0.1111,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0.9864,0.1099,0,0,0,0,0,0,1,1,1,2,0.3333,116.61,1,0,0.2,0.1096,0,0,0.8889,4,0.6358,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000116,0,0,0,0,0.6111,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,1,3,0.1186,0.1547,0,0,1,0,0,1,0,0,1,2,0.0,29.86,0,0,-2.5,0.0725,0,0,0.3889,3,0.133,3,3,Low Risk,1,At-Risk New Customers
ID-000117,1,0,0,1,0.3333,1,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0.9377,0.3158,1,0,1,0,0,0,1,1,1,2,0.3333,111.74,1,0,-0.2,0.3125,0,0,0.6667,4,0.6889,4,2,Moderate Risk,1,At-Risk New Customers
ID-000118,1,1,0,0,0.9583,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.2174,0.3229,0,0,1,1,1,0,0,0,1,2,0.0,39.73,0,0,1.2,0.2083,0,0,0.0417,3,0.2596,3,1,High Risk,3,Low Engagement Churn Risk
ID-000119,1,1,0,1,0.75,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0.5561,0.468,0,0,1,1,1,1,0,0,1,2,0.0,73.59,0,1,0.7,0.4171,0,0,0.25,3,0.5209,3,2,Moderate Risk,0,Stable Value Seekers
ID-000120,0,1,1,1,0.9861,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0.4128,0.4956,0,0,1,1,0,0,0,1,1,1,0.1667,59.27,0,1,-0.8,0.4071,0,0,0.0139,3,0.4459,3,2,Low Risk,0,Stable Value Seekers
ID-000121,1,0,0,1,0.0694,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0.8739,0.062,1,1,0,0,1,0,0,1,1,2,0.3333,105.36,1,0,2.7,0.0606,0,0,0.9306,4,0.5491,4,0,Critical Risk,3,Low Engagement Churn Risk
ID-000122,0,1,0,1,0.6667,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,2,0.4664,0.3654,0,0,1,1,0,1,0,1,1,2,0.3333,64.63,0,1,-2.5,0.3109,0,0,0.3333,4,0.426,4,4,Low Risk,0,Stable Value Seekers
ID-000123,0,0,0,0,0.25,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,2,0,3,0.0162,0.0416,0,0,0,0,0,1,0,1,1,2,0.3333,19.62,0,0,-2.5,0.004,0,0,0.75,4,0.0264,4,3,Low Risk,1,At-Risk New Customers
ID-000124,1,0,1,1,0.2917,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0.733,0.2258,0,0,0,0,0,0,0,1,1,2,0.3333,91.28,1,0,0.0,0.2138,0,0,0.7083,4,0.5301,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000125,0,1,1,1,0.1111,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0.7074,0.0836,1,0,0,0,1,0,0,0,1,1,0.0,88.72,1,0,1.2,0.0786,0,0,0.8889,2,0.4579,2,0,High Risk,2,High Value Loyalists
ID-000126,0,0,0,0,0.7639,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.8064,0.6388,1,0,1,1,1,0,1,1,1,2,0.3333,98.62,1,1,3.0,0.616,1,0,0.2361,4,0.7394,4,1,Critical Risk,3,Low Engagement Churn Risk
ID-000127,1,1,1,0,0.3889,0,0,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.3001,0.1583,1,0,1,0,1,0,1,1,0,1,0.1667,48.0,0,0,3.8,0.1167,1,0,0.6111,2,0.2434,2,0,Critical Risk,3,Low Engagement Churn Risk
ID-000128,1,0,1,1,0.0694,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,3,0.2299,0.0241,0,1,0,0,0,1,0,1,1,4,0.6667,40.98,0,0,-1.0,0.016,0,0,0.9306,6,0.1476,6,3,Low Risk,1,At-Risk New Customers
ID-000129,1,1,0,0,1.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,0.835,0.8604,0,0,1,1,0,1,0,1,1,1,0.1667,101.47,1,1,-1.3,0.835,0,0,0.0,3,0.8452,3,3,Low Risk,0,Stable Value Seekers
ID-000130,1,0,1,1,0.4028,0,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,3,0.3559,0.183,0,0,1,0,0,1,0,1,0,1,0.1667,53.58,0,0,0.3,0.1434,0,0,0.5972,2,0.2867,2,2,Moderate Risk,2,High Value Loyalists
ID-000131,0,1,0,0,0.6806,1,0,1,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.3168,0.2866,1,0,1,1,1,0,1,1,1,2,0.3333,49.67,0,0,3.0,0.2156,1,0,0.3194,4,0.3047,4,1,Critical Risk,3,Low Engagement Churn Risk
ID-000132,0,0,0,0,0.5694,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0.864,0.504,1,0,1,0,1,1,0,1,1,3,0.5,104.37,1,1,0.7,0.492,0,0,0.4306,5,0.72,5,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000133,1,0,0,0,0.7361,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0.2999,0.2995,1,0,1,1,1,1,0,1,1,1,0.1667,47.98,0,0,0.7,0.2208,0,0,0.2639,3,0.2997,3,2,Moderate Risk,2,High Value Loyalists
ID-000134,0,1,1,0,0.2361,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0.3005,0.0962,0,0,0,0,0,0,0,1,1,2,0.3333,48.04,0,0,-2.0,0.0709,0,0,0.7639,4,0.2188,4,2,Low Risk,1,At-Risk New Customers
ID-000135,1,0,0,0,0.3472,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,0.5924,0.2274,0,0,1,0,0,0,0,0,1,2,0.0,77.22,0,0,-2.0,0.2057,0,0,0.6528,3,0.4464,3,2,Low Risk,1,At-Risk New Customers
ID-000136,0,1,1,1,0.2639,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.7154,0.2003,0,0,0,0,0,0,1,1,0,1,0.1667,89.52,1,0,1.0,0.1888,0,0,0.7361,2,0.5094,2,1,Moderate Risk,2,High Value Loyalists
ID-000137,1,0,0,0,0.0694,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,1,3,0.5634,0.0438,0,1,0,0,0,1,0,1,1,1,0.1667,74.32,0,0,-1.0,0.0391,0,0,0.9306,3,0.3556,3,3,Low Risk,1,At-Risk New Customers
ID-000138,0,0,0,0,0.2639,0,0,1,0,2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0.3451,0.1175,0,0,0,0,1,1,0,1,0,0,0.0,52.5,0,0,2.3,0.0911,0,0,0.7361,1,0.2541,1,1,High Risk,2,High Value Loyalists
ID-000139,1,0,1,1,0.1667,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,1,3,0.4383,0.0874,0,0,0,0,0,1,0,1,1,2,0.3333,61.82,0,0,-2.5,0.0731,0,0,0.8333,4,0.2979,4,3,Low Risk,1,At-Risk New Customers
ID-000140,1,1,0,0,0.8194,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.232,0.2862,0,0,1,1,0,0,0,1,1,2,0.3333,41.19,0,0,0.0,0.1901,0,0,0.1806,4,0.2537,4,2,Moderate Risk,0,Stable Value Seekers
ID-000141,0,0,0,0,0.1111,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0.5775,0.0714,0,0,0,0,0,0,0,1,1,2,0.3333,75.73,0,0,-2.0,0.0642,0,0,0.8889,4,0.3751,4,2,Low Risk,1,At-Risk New Customers
ID-000142,1,0,0,0,0.5278,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0.919,0.4917,0,0,1,0,0,0,1,0,1,2,0.0,109.87,1,1,-1.0,0.485,0,0,0.4722,3,0.7481,3,2,Low Risk,0,Stable Value Seekers
ID-000143,1,0,0,1,0.9444,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0.6936,0.6995,0,0,1,1,0,0,0,0,1,2,0.0,87.34,1,1,-2.0,0.655,0,0,0.0556,3,0.696,3,3,Low Risk,0,Stable Value Seekers
ID-000144,1,0,0,1,0.875,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,3,0.4092,0.4371,0,0,1,1,0,1,0,0,0,1,0.0,58.91,0,1,-0.5,0.358,0,0,0.125,1,0.4204,1,3,Low Risk,2,High Value Loyalists
ID-000145,1,0,0,1,1.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.7427,0.7822,0,0,1,1,0,0,1,0,1,2,0.0,92.25,1,1,0.2,0.7427,0,0,0.0,3,0.7585,3,2,Moderate Risk,0,Stable Value Seekers
ID-000146,1,1,1,1,0.1528,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0.4392,0.0802,1,0,0,0,1,0,0,1,0,1,0.1667,61.91,0,0,2.8,0.0671,0,0,0.8472,2,0.2956,2,0,Critical Risk,3,Low Engagement Churn Risk
ID-000147,1,0,0,1,0.5694,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,2,0.9793,0.5596,0,0,1,0,0,1,0,0,1,2,0.0,115.9,1,1,-1.3,0.5576,0,0,0.4306,3,0.8114,3,2,Low Risk,0,Stable Value Seekers
ID-000148,1,0,0,0,0.6944,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0.4896,0.3942,0,0,1,1,0,1,0,0,0,1,0.0,66.95,0,1,-1.7,0.34,0,0,0.3056,1,0.4514,1,4,Low Risk,2,High Value Loyalists
ID-000149,0,1,0,0,0.1528,1,0,0,1,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0.7311,0.118,0,0,0,0,0,1,0,1,0,1,0.1667,91.09,1,0,0.3,0.1117,0,0,0.8472,2,0.4859,2,2,Moderate Risk,2,High Value Loyalists
ID-000150,1,0,0,1,0.0694,0,0,1,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0996,0.0165,1,1,0,0,0,0,1,1,1,2,0.3333,27.96,0,0,2.5,0.0069,0,1,0.9306,4,0.0664,4,1,High Risk,3,Low Engagement Churn Risk
ID-000151,1,0,1,1,0.6528,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,1,0.6647,0.4675,1,0,1,0,0,0,0,1,1,2,0.3333,84.45,1,1,-1.2,0.4339,0,0,0.3472,4,0.5858,4,2,Low Risk,0,Stable Value Seekers
ID-000152,1,1,1,0,0.7778,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,2,0.0093,0.1248,0,0,1,1,0,1,0,1,1,2,0.3333,18.93,0,0,-1.7,0.0072,0,0,0.2222,4,0.0555,4,4,Low Risk,0,Stable Value Seekers
ID-000153,1,1,0,0,0.25,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0.0684,0.0527,0,0,0,0,0,0,1,0,1,4,0.0,24.84,0,0,-1.0,0.0171,0,0,0.75,5,0.0621,5,2,Low Risk,1,At-Risk New Customers
ID-000154,0,0,1,0,0.6806,1,0,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,2,0.3516,0.3067,0,0,1,1,0,1,0,1,1,2,0.3333,53.15,0,0,-0.5,0.2393,0,0,0.3194,4,0.3336,4,3,Low Risk,0,Stable Value Seekers
ID-000155,1,1,0,0,0.6944,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0.2956,0.28,1,0,1,1,1,0,0,1,1,1,0.1667,47.55,0,0,1.2,0.2053,0,0,0.3056,3,0.2894,3,1,High Risk,3,Low Engagement Churn Risk
ID-000156,0,0,0,0,0.3056,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.7629,0.2443,1,0,0,0,1,0,1,0,1,3,0.0,94.27,1,0,2.2,0.2331,1,0,0.6944,4,0.5555,4,0,High Risk,3,Low Engagement Churn Risk
ID-000157,1,0,0,0,0.9444,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0.6162,0.6375,0,0,1,1,0,0,1,1,1,4,0.6667,79.6,0,1,0.2,0.5819,0,0,0.0556,6,0.6247,6,2,Moderate Risk,0,Stable Value Seekers
ID-000158,1,0,1,0,0.8056,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,2,0.6125,0.5412,1,0,1,1,1,1,0,0,0,1,0.0,79.23,0,1,1.5,0.4934,0,0,0.1944,1,0.584,1,2,High Risk,2,High Value Loyalists
ID-000159,1,0,0,0,0.6528,0,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0.1269,0.1699,0,0,1,0,0,0,1,1,0,1,0.1667,30.69,0,0,1.8,0.0828,0,0,0.3472,2,0.1441,2,1,High Risk,2,High Value Loyalists
ID-000160,1,0,0,0,0.2778,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.2552,0.1025,1,0,0,0,1,0,1,1,1,2,0.3333,43.51,0,0,3.0,0.0709,1,0,0.7222,4,0.1941,4,0,Critical Risk,3,Low Engagement Churn Risk
ID-000161,1,1,1,1,0.7361,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0.2246,0.2525,0,0,1,1,1,1,0,0,1,1,0.0,40.45,0,0,0.7,0.1653,0,0,0.2639,2,0.2358,2,2,Moderate Risk,2,High Value Loyalists
ID-000162,0,0,1,1,0.5694,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0864,0.1286,0,0,1,0,0,0,1,1,1,3,0.5,26.64,0,0,0.2,0.0492,0,0,0.4306,5,0.1033,5,1,Moderate Risk,3,Low Engagement Churn Risk
