customerID,gender,SeniorCitizen,Partner,Dependent,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-000181,Female,1,Yes,Yes,45,Yes,No phone service,DSL,No,No,No internet service,No,Yes,Yes,One year,No,Mailed check,39.47,1776.15,No
ID-000182,Male,0,No,No,53,No,No phone service,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,37.95,2011.35,No
ID-000183,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,20.93,586.04,No
ID-000184,Male,0,Yes,No,45,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Credit card,111.52,5018.4,No
ID-000185,Male,0,Yes,Yes,69,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,48.91,3374.79,No
ID-000186,Male,0,No,Yes,7,No,No phone service,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card,20.19,141.33,No
ID-000187,Female,0,Yes,No,62,No,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,82.92,5141.04,No
ID-000188,Male,0,No,Yes,23,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,No,Credit card,78.24,1799.52,No
ID-000189,Male,1,No,Yes,1,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,One year,No,Credit card,44.52,44.52,No
ID-000190,Male,0,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,100.88,1210.56,No
ID-000191,Female,1,Yes,No,70,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,112.18,7852.6,No
ID-000192,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,41.75,1586.5,No
ID-000193,Female,0,No,No,21,No,No,No,No,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer,81.82,1718.22,No
ID-000194,Female,1,Yes,No,23,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,62.58,1439.34,No
ID-000195,Female,0,No,No,49,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,99.84,4892.16,No
ID-000196,Male,0,Yes,Yes,57,No,Yes,No,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,35.29,2011.53,No
ID-000197,Female,1,Yes,No,49,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer,73.64,3608.36,No
ID-000198,Female,1,No,No,68,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,106.01,7208.68,No
ID-000199,Female,1,No,Yes,42,No,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,87.05,3656.1,No
ID-000200,Male,0,No,Yes,41,No,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,44.94,1842.54,No
ID-000201,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Two year,No,Electronic check,105.93,7097.31,No
ID-000202,Female,0,No,No,3,No,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,42.19,126.57,No
ID-000203,Female,1,Yes,Yes,28,No,Yes,No,Yes,No internet service,Yes,Yes,No,No internet service,One year,No,Credit card,82.74,2316.72,No
ID-000204,Male,1,No,No,48,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,103.16,4951.68,No
ID-000205,Female,1,No,No,61,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Electronic check,24.38,1487.18,No
ID-000206,Female,1,No,Yes,63,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer,117.75,7418.25,No
ID-000207,Male,1,Yes,No,21,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,102.06,2143.26,No
ID-000208,Female,1,No,No,28,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,92.42,2587.76,No
ID-000209,Male,0,Yes,No,48,No,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer,70.98,3407.04,No
ID-000210,Male,0,No,Yes,7,Yes,No phone service,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.47,129.29,No
ID-000211,Male,0,Yes,Yes,47,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,113.01,5311.47,No
ID-000212,Female,1,Yes,No,5,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,47.82,239.1,No
ID-000213,Male,1,No,Yes,64,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,34.9,2233.6,No
ID-000214,Male,0,No,No,70,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,43.27,3028.9,No
ID-000215,Male,1,Yes,No,14,No,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Electronic check,96.48,1350.72,No
ID-000216,Female,0,Yes,Yes,1,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.16,85.16,No
ID-000217,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,Yes,No,No,No,No internet service,One year,Yes,Bank transfer,54.02,1998.74,No
ID-000218,Female,1,No,No,43,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,36.29,1560.47,No
ID-000219,Female,1,Yes,Yes,72,No,No,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,Yes,Mailed check,85.84,6180.48,No
ID-000220,Male,1,Yes,No,43,No,No phone service,No,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,69.91,3006.13,No
ID-000221,Female,1,Yes,No,63,No,Yes,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card,104.94,6611.22,No
ID-000222,Female,0,No,Yes,57,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,26.8,1527.6,No
ID-000223,Male,0,No,No,58,No,No phone service,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,113.04,6556.32,No
ID-000224,Female,1,Yes,Yes,45,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,100.99,4544.55,No
ID-000225,Female,0,No,Yes,15,No,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card,111.02,1665.3,No
ID-000226,Female,1,Yes,Yes,0,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer,71.04,0,No
ID-000227,Female,0,Yes,No,50,No,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,114.36,5718.0,No
ID-000228,Male,1,Yes,No,44,No,No phone service,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Electronic check,110.12,4845.28,No
ID-000229,Male,0,Yes,No,66,Yes,No,No,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer,28.65,1890.9,No
ID-000230,Male,1,Yes,No,57,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,28.25,1610.25,No
ID-000231,Female,0,Yes,No,56,No,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,101.0,5656.0,No
ID-000232,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer,73.66,2578.1,No
ID-000233,Male,0,Yes,Yes,9,No,No phone service,No,No,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer,96.4,867.6,No
ID-000234,Female,0,Yes,No,37,No,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,One year,Yes,Credit card,39.84,1474.08,No
ID-000235,Female,1,No,Yes,32,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,72.02,2304.64,No
ID-000236,Female,0,Yes,No,26,Yes,No phone service,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,85.03,2210.78,No
ID-000237,Male,1,No,No,22,No,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,97.42,2143.24,No
ID-000238,Male,1,No,Yes,5,No,No,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,88.09,440.45,No
ID-000239,Female,1,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,47.5,3277.5,No
ID-000240,Male,0,Yes,Yes,27,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,59.27,1600.29,No
ID-000241,Female,1,No,Yes,8,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,One year,No,Mailed check,43.07,344.56,No
ID-000242,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Two year,No,Credit card,74.69,5377.68,No
ID-000243,Female,0,Yes,Yes,59,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,62.54,3689.86,No
ID-000244,Male,1,No,Yes,51,No,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Credit card,94.92,4840.92,No
ID-000245,Male,0,No,Yes,46,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,68.22,3138.12,No
ID-000246,Male,0,No,No,29,No,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,24.29,704.41,No
ID-000247,Female,1,Yes,No,69,No,Yes,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card,75.02,5176.38,No
ID-000248,Female,0,Yes,Yes,21,Yes,No,No,No internet service,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card,41.0,861.0,No
ID-000249,Female,0,Yes,Yes,61,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,65.9,4019.9,No
ID-000250,Female,0,No,Yes,33,Yes,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,110.24,3637.92,No
ID-000251,Female,0,Yes,No,21,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,90.42,1898.82,No
ID-000252,Male,0,No,Yes,60,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Two year,No,Mailed check,108.16,6489.6,No
ID-000253,Male,1,Yes,No,61,No,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,96.96,5914.56,No
ID-000254,Female,1,No,Yes,66,Yes,No,No,No internet service,No,No,No internet service,No,No internet service,One year,No,Credit card,18.72,1235.52,No
ID-000255,Female,0,No,No,26,No,No,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,59.32,1542.32,No
ID-000256,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,28.03,560.6,No
ID-000257,Female,1,Yes,Yes,4,No,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,90.45,361.8,No
ID-000258,Male,0,No,No,4,No,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,53.97,215.88,No
ID-000259,Female,1,No,Yes,70,Yes,No,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,46.45,3251.5,No
ID-000260,Female,1,No,No,43,No,Yes,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,112.7,4846.1,No
ID-000261,Male,1,No,No,48,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,81.37,3905.76,No
ID-000262,Female,0,Yes,No,60,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,49.39,2963.4,No
ID-000263,Female,0,Yes,No,13,No,No phone service,DSL,No,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,29.99,389.87,No
ID-000264,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,23.41,374.56,No
ID-000265,Female,0,No,Yes,12,No,No,No,No,No,Yes,No,No,Yes,One year,No,Bank transfer,50.54,606.48,No
ID-000266,Male,0,Yes,No,51,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card,45.96,2343.96,No
ID-000267,Female,1,No,No,63,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,31.45,1981.35,No
ID-000268,Female,1,Yes,No,42,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,43.98,1847.16,No
ID-000269,Female,0,No,No,45,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Electronic check,50.51,2272.95,No
ID-000270,Female,1,No,No,10,No,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,34.2,342.0,No
ID-000271,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,84.2,2526.0,No
ID-000272,Female,1,Yes,Yes,19,No,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer,26.43,502.17,No
ID-000273,Female,1,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,64.72,3883.2,No
ID-000274,Female,1,No,No,61,No,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Credit card,71.97,4390.17,No
ID-000275,Female,0,Yes,No,61,Yes,No,No,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card,47.96,2925.56,No
ID-000276,Male,1,No,No,28,No,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer,44.3,1240.4,No
ID-000277,Male,0,Yes,Yes,62,No,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,36.78,2280.36,No
ID-000278,Female,1,No,Yes,27,No,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,52.19,1409.13,No
ID-000279,Male,1,No,Yes,48,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,One year,No,Bank transfer,100.83,4839.84,No
ID-000280,Male,1,No,No,20,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,80.92,1618.4,No
ID-000281,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,76.47,2676.45,No
ID-000282,Male,0,No,Yes,45,No,No phone service,No,No,No,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,82.46,3710.7,No
ID-000283,Female,1,No,Yes,32,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.87,3451.84,No
ID-000284,Female,1,Yes,No,57,Yes,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Two year,No,Mailed check,47.57,2711.49,No
ID-000285,Male,1,No,No,67,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.32,5783.44,No
ID-000286,Female,1,No,Yes,62,No,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,37.16,2303.92,No
ID-000287,Female,1,Yes,No,46,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,73.8,3394.8,No
ID-000288,Male,1,Yes,No,24,No,No phone service,No,No,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,37.31,895.44,No
ID-000289,Female,1,No,No,68,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,117.84,8013.12,No
ID-000290,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,114.17,5251.82,No
ID-000291,Male,1,No,Yes,12,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,21.77,261.24,No
ID-000292,Male,1,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card,66.83,1470.26,No
ID-000293,Male,1,Yes,Yes,6,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,48.48,290.88,No
ID-000294,Female,0,No,No,50,Yes,No,No,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,32.8,1640.0,No
ID-000295,Male,0,Yes,No,25,No,No,No,No internet service,Yes,Yes,No internet service,No,No,One year,No,Mailed check,74.12,1853.0,No
ID-000296,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,52.45,2150.45,No
ID-000297,Female,0,No,Yes,31,No,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,112.89,3499.59,No
ID-000298,Female,0,No,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,87.51,1575.18,No
ID-000299,Female,0,Yes,No,34,No,Yes,DSL,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,84.3,2866.2,No
ID-000300,Male,0,Yes,No,25,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No,One year,No,Mailed check,68.07,1701.75,No
ID-000301,Female,1,Yes,No,64,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Credit card,45.59,2917.76,No
ID-000302,Female,1,No,Yes,30,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Credit card,75.29,2258.7,No
ID-000303,Male,1,Yes,Yes,18,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,One year,No,Mailed check,83.62,1505.16,No
ID-000304,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Mailed check,28.68,688.32,No
ID-000305,Male,0,Yes,No,49,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card,67.14,3289.86,No
ID-000306,Female,1,Yes,No,41,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,104.68,4291.88,No
ID-000307,Male,1,Yes,No,57,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,63.69,3630.33,No
ID-000308,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Two year,Yes,Credit card,108.37,7152.42,No
